ID,Title,AddressLine1,Town,StateOrProvince,Postcode,CountryID,Latitude,Longitude,DistanceUnit,RelatedURL,AccessComments,ContactTelephone1,ContactEmail,AddressLine2,ContactTelephone2
91882,N-332,N-332,San Pedro del Pinatar ,Murcia,30740,210,37.8237217118357,-0.809198864608824,0,,Gasolinera Lec Lerc,,,Lo Pagán,
91563,El Corte Ingles Puerto Banus,Av Ramon Areces,s/n,Marbella,29660,210,36.490589,-4.951873,0,,,+34 952 90 99 90,,,
91537,Puente Romano Marbella,Bulevar Principe Alfonso Von Hohenlohe,sn,Marbella,29602,210,36.503828,-4.924701,0,,,+34 952 768 234,,,
91502,Carrefour Parque Comercial Kinépolis,"Calle Luis Buñuel, s/n",Pulianas,Granada,18197,210,37.2147064,-3.61682280000002,0,,Open 9 to 22:15.,,,,
91501,Decathlon Centro Comercial ,"Calle Luis Buñuel, 6",Pulianas,Granada,18197,210,37.211392,-3.62137259999997,0,,Open 9 to 22:15.,,,,
91499,Ruano Energía S.L.,"Lugar Matoses, 23B",Pedreguer,Alicante,03750,210,38.8129,0.0296799999999848,0,,Always open,666672146,,,
91498,Fenie Asiecan Cantabria ,"Av. Los Soportales, 6",San Vicente de la Barquera,Cantabria,39540,210,43.3846142,-4.39925149999999,0,,Open 24 hours,900 215 470,info@fenieenergia.es,,
91497,Fábrica Nissan South Parking," Carrer Quatre, 87",Barcelona,Barcelona,08040,210,41.333087,2.12258059999999,0,,"Inside parking lot, no card needed",,,,
91496,Nissan Fábrica Parking,"Travessia es, 107",Barcelona,Barcelona,08040,210,41.3385484,2.1220065,0,,"Although it is primarily for the use of the workers of the factory, it can be used for emergencies. It is recommended to go during the evening since during the day, the charging points are usually occupied.",,,,
91495,Los Desniveles Asociación de Vecinos,"Calle Río de la Plata, 2A",Huelva,Huelva,21005,210,37.2793,-6.94325000000003,0,,,959210101,atencionciudadano@huelva.es,,
91494,MELIB Plaça de París," Plaça de París, 3",Palma,Illes Balears,07010,210,39.583711,2.64900039999998,0,,Open 24 hours,,,,
91493,Portuaria de Guixar,"Rúa Isaac Peral, 49",Vigo,Pontevedra,36202,210,42.24013,-8.71569999999997,0,,Open 24 hours on weekdays,,,,
91395,Hotel Balneario Alhama de Aragon,Calle de San Roque 1-6,Alhama de Aragón,Zaragoza,50230,210,41.294603,-1.896894,0,,,+34 976 879 239,,,
91358,Hotel Cortijo el Paraiso,Carretera de la Isleta del Moro Km 6,La Isleta,Almería,04118,210,36.818334,-2.066775,0,,,+34 680 994 779,,,
91298,Hotel Aigua Blava S.a,Platja de Fornells,sn,Begur,17255,210,41.938709,3.215718,0,,,+34 972 62 20 58 ,,,
91296,Hotel B&B Viladecans,Av. Olof Palme 24,Viladecans,Barcelona,08840,210,41.31027,2.027422,0,,,+34 932 993 658,,,
91257,Parador Hostal Dos Reis Catolicos,Praza Do Obradoiro 1,Santiago de Compostela,La Coruña,15704,210,42.880932,-8.545812,0,,,+34 981 582 200,,,
90790,H10 Marina Barcelona,Av. del Bogatell 64,Barcelona,Barcelona,08006,210,41.393367,2.193207,0,,,+34 933 097 917,,,
90732,Hotel la Laguna Spa & Golf,Avenida Antonio Quesada,Ciudad Quesada,,3170,210,38.049448,-0.711332,0,,,+34 965 725 577,,,
90689,B&B Hotel Valencia,Av d'Ausias March 99,Valencia,Valencia,46013,210,39.445708,-0.368275,0,,,+34 963 063 000,,,
90663,Hotel Akelarre (restaurante Akelarre),Paseo Padre Orcolaga 56,Igueldo,Donostia,20008,210,43.307147,-2.043674,0,,,+34 943 31 12 09,,,
90662,B&B Hotel Granada,Calle Luis Brunel,sn,Pulianas,18197,210,37.212124,-3.618863,0,,,+34 958 185 257,,,
90630,Hotel & Spa Arzuaga,Ctra. N.122 Aranda-Valladolid Km 325,Quintanilla de Onésimo,Valladolid,47350,210,41.628109,-4.323816,0,,,+34 983 687 004,,,
90582,Casa Rural Mas del Joncar,Cami del Joncar 15,Sant Pere Pescador,Girona,17470,210,42.195105,3.092235,0,,,+34 972 521 072,,,
90568,Consolación. A Delicious Hotel & Restaurant,Carretera Nacional Ii KM 96,Monroyo,,44652,210,40.802556,-0.042958,0,,,+34 978 856 787,,,
90529,Hotel Ibis Alcala de Henares la Garena,Calle Antonio Suarez 8,Alcalá de Henares,Madrid,28802,210,40.475131,-3.392466,0,,,+34 918 796 181,,,
89208,Balneario de Manzanera el Paraiso,KM. 2 Carretera Abejuela,Manzanera,,44420,210,40.039382,-0.868354,0,,,+34 978 781 818,,,
89207,Hotel Pez Espada,Avda Salvador Allende 11,Torremolinos,Málaga,29620,210,36.605901,-4.507376,0,,,+34 952 380 300,,,
89200,Ibis Madrid Arganda,Av de Madrid 105,Arganda del Rey,Madrid,28500,210,40.309813,-3.481353,0,,,+34 918 729 140,,,
89195,Hotel Extremadura,Avenida Virgen de Guadalupe 28,Cáceres,Caceres,10001,210,39.469461,-6.38433,0,,,+34 927 629 639,,,
89153,Centro Comercial Bonaire,Ctra. A3 Km 345,Aldaia,Valencia,46960,210,39.471638,-0.488171,0,,,+34 961 579 224,,,
89151,Hotel Riviera,Avda. Antonio Machado 49,Benalmádena,Málaga,29630,210,36.59461161,-4.521043003,0,,,+34 952 441 240,,,
89135,B&B Hotel Madrid Aeropuerto T4,Calle Luis Pasteur,s/n,San Sebastian de los Reyes,28703,210,40.539573,-3.611691,0,,,+34 912 784 576,,,
89130,Parador de Jaen,Castillo de Santa Catalina,Jaen,,23002,210,37.767989,-3.801574,0,,,+34 953 230 000,,,
89124,La Regalina,Carretera de la Playa,sn,Cadavedo,33788,210,43.548932,-6.384568,0,,,+34 985 645 056,,,
89103,Hospes Palacio San Esteban,3 Arroyo de Santo Domingo,Salamanca,,37001,210,40.959663,-5.663082,0,,,+34 923 262 296,,,
89094,B&B Hotel Donostia San Sebastián Aeropuerto,Ctra Madrid Irun KM 469 (pol Ind Lintzirin 7),Errenteria,Guipuzkoa,20180,210,43.313013,-1.878088,0,,,+34 943 912 451,,,
88693,Sant Carles Marina,SN Ctra Poble Nou,Sant Carles de la Rapita,,43540,210,40.620283,0.599122,0,,,+34 977 745 153,,,
88596,Hotel Vistabella,26 Avenida Diaz Pacheco,Roses,,17480,210,42.244726,3.198312,0,,,+34 972 256 200,,,
88530,Euro Hotel Castellon,9 Carrer del Pintor Oliet,Castellon,,12006,210,39.988693,-0.051345,0,,,+34 964 342 559,,,
87658,Ruralsuite Hotel Apartamentos,KM 7.7 Carretera N121c Tudela - Tarazona,Cascante,,31520,210,42.008539,-1.663785,0,,,+34 948 850 448,,,
87614,Apartamentos Turusticos Al sur,SN Carretera de la Barrosa,Chiclana de la Frontera,,11190,210,36.374181,-6.184088,0,,,+34 956 003 990,,,
86451,Kia Numarmotor,"Calle Río Deva, 6",Santander,Cantabria,39011,210,43.4485569,-3.83156250000002,0,,,,,,
86450,CYASA Gijón,"Pol. Ind. de Roces, Calle de Sigmund Freud, 19",Gijón,Asturias,33392,210,43.5080426,-5.69321739999998,0,,,,,,
86448,CYASA Avilés,"Conserveras, 6",Avilés,,33400 ,210,43.5592347306702,-5.90972766613163,0,,,,,,
86441,Nissan Bamauto Foios,"Ctra. Barcelona, 2C",Foios,Valencia,46134,210,39.5360101,-0.349811000000045,0,,,,,,
86440,Centro comercial magic,"Carrer de Juan Valera, 1",Badalona,Barcelona,08914,210,41.4387628520826,2.22615161111446,0,,,,,,
86439,Supermercat Plus Fresc," Av. de Roma, 11",Tarragona,Tarragona,43005,210,41.4088139,2.13975400000004,0,,,,,,
86438,Saltoki Bilbao Electricidad,"Avanzada Errepidea, 6",Erandio,Bizkaia,48950,210,43.3017848214543,-2.94571264232786,0,,,,,,
86437,Saltoki Barberá del Valles,"Carrer Gorchs Lladó, 81",Barberà del Vallès,Barcelona,08210,210,41.5175788,2.15494139999998,0,,,,,,
86436, Saltoki Mataró,"Camí del Sant Crist, 27",Mataró,Barcelona,08302,210,41.5320402057566,2.42751076190189,0,,,,,,
86435,Saltoki Zaragoza,"Polígono Cogullada, Avenida del Alcalde Caballero, 16",Zaragoza,Zaragoza,50014,210,41.669444,-0.858569999999986,0,,,,,,
86434,Saltoki Pamplona,Av. de San Jorge Etorbidea,Pamplona,Navarra,31012,210,42.8153229536003,-1.68345869638665,0,,,,,,
86433,Esmapark,"Av. Dr. Marañón, 6",Barcelona ,Barcelona,08028,210,41.380885593099,2.11832828678588,0,,,,,,
86432,Parking aquaducto Segovia,"Calle Escultor Marinas, 1",Segovia,Segovia,40002,210,40.945104,-4.12018460000002,0,,,,,,
86431,Port d'Aiguadolç,Port d'Aiguadolç,Sitges,Barcelona,08870,210,41.2350712634383,1.82588455041504,0,,,,,,
86430,EMT Jacinto Benavente,"Calle de Atocha, 16",Madrid,Madrid,28012,210,40.4143508846259,-3.70393946382365,0,,,,,,
86429,Antiguo Estadio Colombino,"Av. Alcalde Federico Molina Orta, 32",Huelva,Huelva,21007,210,37.2579303285408,-6.93526221534421,0,,,,,,
86428,Barna parking,"Carrer del Rosselló, 231",Barcelona,Barcelona,08008,210,41.3939345,2.15799979999997,0,,,,,,
86427,Parking Europa,"Carrer de Barcelona, 21",Manresa,Barcelona,08242,210,41.7312595,1.82251120000001,0,,,,,,
86425,Mercadona Egues,PA-30,Egüés,Navarra,31620,210,42.816039368835874,-1.5919694288701294,0,,,,,,
86424,Hipercor Campo de las Naciones,"Centro Comercial Campo de las Naciones, Av. de los Andes, 50",Madrid,Madrid,28042,210,40.4562106912811,-3.61792683068847,0,,,,,,
86423,Conforama,"Carrer del Guadiana, 140",Palma,Illes Balears,07009,210,39.5905360212758,2.67343268095091,0,,,,,,
86422,EDP Piedras Blancas,"Calle Gijón, 1",Piedras Blancas,Asturias,33459,210,43.5591235688293,-5.97745355819701,0,,,,,,
86421,EDP Salinas,Paseo del Cantábrico,Salinas,Asturias,,210,43.5766653224008,-5.96168503078844,0,,,,,,
86420,Hotel convento Santa ana,"GU-154, 3",Atienza,Guadalajara,19270,210,41.1975394352063,-2.86930253729555,0,,,,,,
86419,Port de Mataró,Carrer Port de Mataró,Mataró,Barcelona,,210,41.5320277873373,2.44677797459111,0,,,,,,
86417,Escortxador,"Carrer del Camp Redó, 6",Palma,Illes Balears,07010,210,39.5851749918493,2.64913776137699,0,,,,,,
86416,Puerto de Málaga,Paseo del Muelle Uno,Málaga,Málaga,29015,210,36.7167630821557,-4.41919459259031,0,,,,,,
86071,Rectoral de Ansemil,SN Lamas de Ansemil,Celanova,,32817,210,42.136144,-7.94025,0,,,+34 6877 75726,,,
85869,Talleres Valmojado Renault,"Calle Cdad. Real, 31",Valmojado,Toledo,45940,210,40.2128383,-4.0871942,0,,,,,,
85868,Moyauto Navalmoral Renault,"Carr. Madrid-Lisboa, 106",Navalmoral de la Mata,Cáceres,10300,210,39.89652,-5.5441399,0,,,,,,
85867,Marcesa Servicios Renault,"Av. Badajoz, 3",Cáceres,Cáceres,10195,210,39.4535259181008,-6.38717531852421,0,,,,,,
85866,Motor Arcos S. L. Concesionario Renault-Dacia,"Calle Alferez Diaz, 40A",Arcos de la Frontera,Cádiz,11630,210,36.7500850104706,-5.82034554655763,0,,,,,,
85865,Lidl Las Palmas,"Av. Juan Carlos I, 5",Las Palmas de Gran Canaria,Las Palmas,35019,210,28.118326429928,-15.4452050190491,0,,,,,,
85864,El Corte Ingles - Hipercor Córdoba Ronda Norte,"Ronda de Poniente - Ctra Sta. Mª de Trassiera, s/n",Córdoba,Córdoba,14011,210,37.8950073,-4.80908009999996,0,,,,,,
85863,Mercadona Tordera,"Avinguda de Fibracolor, 15-17",Tordera,Barcelona,08490,210,41.6955667058455,2.72438205980222,0,,,,,,
85849,Golf la Roqueta,KM 24 Ctra. Abrera A Manresa C-55,Castellgali,,8289,210,41.685737,1.835655,0,,,+34 938 331 328,,,
85843,H10 Tribeca,5 Calle de Pedro Teixeira,Madrid,,28020,210,40.455272,-3.694315,0,,,+34 915 971 568,,,
85836,Nissan Alcala de Henares,"Vía Complutense, 105-107",Alcalá de Henares,Madrid,28805,210,40.4898952632732,-3.35429092209017,0,,,,,,
85835,Gener Casadevall Sa,"Carrer del Castell, 5",Cassà de la Selva,Girona,17244,210,41.8901634644015,2.87616498650823,0,,,,,,
85834,Parking San Pedro,"Calle San Pedro, 29-31",Cuenca,Cuenca,16001,210,40.0803310091296,-2.12907978280328,0,,,,,,
85833,Parking Apartamentos Islamar Golf,Avenida del Rio Frio, Islantilla,Huelva,21440,210,37.2083742,-7.2295676,0,,,,,,
85832,Gasolinera Manoteras,Calle del Arroyo de Valdebebas,Madrid ,Madrid,28050,210,40.4895452603924,-3.66701856242674,0,,,,,,
85795,Saltoki,Calle de Escatrón,Zaragoza,Zaragoza,50014,210,41.4088434,2.13976520000006,0,,,,,,
85794,TRIO Sant Joan Despí,"Carrer de la Tv3, 1",Sant Joan Despí,Barcelona,08970,210,41.374307286105,2.07224783599851,0,,,,,,
85793,Electrinera Avia,"Barrio Helguera, 90A",Reocín,"Cantabria, ",39538,210,43.3540364131125,-4.09323112275387,0,,,,,,
85792,C. Europa/C. Dr. Ibáñez,"Carrer Europa, 39X",Barcelona,Barcelona, 08014,210,41.3875168155432,2.13186969629511,0,,,,,,
85791,Parque Tecnológico Santander,Calle Albert Einstein,Cantabria,"Cantabria,",39110,210,43.4548224148032,-3.87801956406248,0,,,,,,
85790,Electrolinera AMB 04 - carrer del Progrés - Gavà,"Carrer del Progrès, 54",Gavà,Barcelona,08850,210,41.2972353375829,2.00822457672118,0,,,,,,
85789,Finca equilibrium,Calle de Cirujeda,Torrelaguna,Madrid,28180,210,40.8210162440304,-3.55962531163936,0,,,,,,
85788,"Benahavis, Avenida de Andalucía, 11","Av. de Andalucia, 11",Benahavís,Málaga,29679,210,36.5233032,-5.04580299999998,0,https://www.urbener.com/,,,,,
85786,Punto de recarga FENIE Arenal - Plaza Major,"Carrer Maria Antònia Salvà, 57",Llucmajor,Illes Balears,07600,210,39.5004752429957,2.75599805026242,0,,,,,,
85785,Electrolinera 05 AMB - Montigalà - Badalona,"Carrer d'Anna Tugas, 26",Badalona,Barcelona,08917,210,41.4549538359684,2.22679528095093,0,,,,,,
85784,Fenie Arenal Terral,"Carrer Terral, 25",Llucmajor,Illes Balears,07600,210,39.4998841427071,2.75348782327886,0,,,,,,
85780,Tesa energía,"Calle Uruguay, 36",Churriana de la Vega,Granada,18194,210,37.1494677,-3.63549690000002,0,,,,,,
85778,Fenie Pla de na Tesa Son Alegre,"Camí de Son Alegre, 2",Pla de na Tesa,Illes Balears, 07141,210,39.5984446310903,2.70808623491824,0,,,,,,
85777,Sant Fruitós del Bages,"Ctra. de Vic, 96",Sant Fruitós de Bages,Barcelona,08272,210,41.7516105082549,1.8769709380981,0,,,,,,
85776,"Poliesportiu de Sant Joan de Labritja, Eivissa",SN-1,Sant Joan de Labritja,Islas Baleares,07810,210,39.0593067642647,1.46356400549622,0,,,,,,
85775,Benahavis - Av. La Moraleda,"Av. La Moraleda, 1",Benahavís,Málaga,29679,210,36.5249703806126,-5.04460562698363,0,,,,,,
85774,Avda de Andalucia 11,"Av. de Andalucia, 11",Benahavís,Málaga,29679,210,36.5233032,-5.04580299999998,0,,,,,,
85773,Fenienergia,Carrer Foradada,Palma,Illes Balears,07120,210,39.6415387219648,2.64282521163942,0,,,,,,
85772,Balanguera P.A.C Centro Salud Marti Serra,"Carrer Balanguera, 6",Es Pont d'Inca,Illes Balears,07141,210,39.6017022642396,2.68782240793461,0,,,,,,
85770,Benahavis - Av. La Moraleda,"Av. La Moraleda, 1",Benahavís,Málaga,29679,210,36.5250177997633,-5.04477460615157,0,http://www.aguasdebenahavis.es/ESP/26_1013.asp,,,,,
85756,Rotonda Cristo Rey,"Plaza Cristo Rey, 5",Zamora,Zamora,49019,210,41.5065690733276,-5.73616655952458,0,,,,,,
85755,Paseo de la Castellana 33,Paseo de la Castellana 33,Madrid,Madrid,28046,210,40.4319082124353,-3.68914505819702,0,,,,,,
85754,Calle Santa Engracia 115,Calle Santa Engracia 115,Madrid,Madrid,28010,210,40.4381756842859,-3.70028322698363,0,,,,,,
85753,Calle Bueso Pineda 29,Bueso Pineda 29,Madrid,Madrid,28043,210,40.4539366,-3.65569049999999,0,,,,,,
85752,Veefil-19107, Golfplatz Son Gual,Palma,Mallorca,07199,210,39.5663959999999,2.80556873281863,0,,,,,,
85751,Veefil-15807,Port Adriano,El Toro,Mallorca,7180,210,39.4872460203261,2.47760904760743,0,,,,,,
85750,Calle de Goya 36,Calle Goya 36,Madrid,Madrid,28001,210,40.4249513391575,-3.68108299999995,0,,,,,,
85749,Calle de Génova 24,Calle Génova 24,Madrid,Madrid,28004,210,40.4258213271988,-3.69230089259031,0,,,,,,
85748,Plaza Lealtad,Plaza de la Lealtad 3,Madrid,Madrid,28014,210,40.4161266324797,-3.69217161534424,0,,,,,,
85747,Calle Cerro de la Plata 4,"Calle Cerro de la Plata, 4",Madrid,Madrid,28007,210,40.3999779514461,-3.67510077420502,0,,,,,,
85746,Ronda de Valencia 1,Ronda de Valencia 1,Madrid,Madrid,28012,210,40.4056774967724,-3.6997758006637,0,,,,,,
85745,Paseo de la Castellana 259B,Paseo de la Castellana 259,Madrid,Madrid,28046,210,40.4780818505609,-3.6864580317383,0,,,,,,
85744,Ayuntamiento de Bunyola,"Carrer del Garrigó, 2",Bunyola,Islas Baleares,07110,210,39.6912635302073,2.7024622515205,0,,,,,,
85743,Campo Fútbol Bunyola,"Diseminado Diseminados, 286",Caubet,Illes Balears, 07110,210,39.6868759467437,2.70016748266448,0,,,,,,
85742,ASEMIET ,"Calle Nicolás Copérnico, 20",Cáceres  ,Cáceres  ,10004,210,39.5031777,-6.3655129,0,,, 900 215 470,info@fenieenergia.es,,
85740,Boadilla del Monte - Camino de San Sebastián,"Camino de San Sebastián, 3",Boadilla del Monte,Madrid,28660,210,40.4075168539176,-3.87742042946514,0,,Free - no card needed,900215470,clientes@fenieenergia.es,,
85739,Centro Comercial El Mirador - Bricomart," Av. Santa Rita de Casia, 55",Telde,Las Palmas,35220,210,28.031955,-15.403461,0,http://www.microeolicacanaria.es,Free - no card needed, 928 61 66 39,info@microeolicacanaria.es,,
85738,El Romaní,Camí de Les Conilleres a Cal Torres,Sant Martí Sarroca,Alto Penedés,08731,210,41.3667097,1.62796200000003,0,,,,,Cal Caldes,
85737,Hospital de Cruces,"Plaza de Cruces, S/N",Baracaldo,Biscay,48903,210,43.2814268,-2.98360769999999,0,http://www.osakidetza.euskadi.eus/r85-ghhcru00/es/?lng=en,Free - possibly only for cars of the hospital,946 00 60 00,coordinacion@osakidetza.eus,Gurutzeta - Cruces,
85515,Centro Comercial Garbera,Centro Comercial Garbera,San Sebastian,,2017,210,43.309108,-1.943774,0,,,+34 943 394 895,,,
85504,Parador de Argomaniz,Carretera Nacional 1 KM 364,Argomaniz,,1192,210,42.868135,-2.541371,0,,,+34 945 293 200,,,
85503,Parquesur,S/N Avda Gran Bretana,Leganes,,28916,210,40.340227,-3.733088,0,,Underground Parking. Follow the signals with a plug paint,+34 916 873 600,,,
85492,Hotel Vincci Ciudad de Salamanca,16-20 Av. de Lasalle,Salamanca,,37008,210,40.955331,-5.678421,0,,,+34 923 190 616,,,
85468,Hospes Palacio de Arenales & Spa,52 Ctra. Valencia de Alcantara,Caceres,,10005,210,39.461048,-6.432761,0,,,+34 927 62 04 90,,,
85442,Parador de Cordoba,37 Avenida de la Arruzafa,Cordoba,,14012,210,37.906313,-4.800545,0,,,+34 957 275 900,,,
85432,Hotel el Balcon de la Vera,"Carretera EX-203 KM. 75,6",Villanueva de la Vera,Cáceres,10470,210,40.132696,-5.416378,0,,,+34 927567164,,,
85365,Hotel Silken Amara Plaza,7 Plaza Pio Xii,San Sebastian,Guipuzcoa,20010,210,43.3077639264122,-1.97844863764726,0,https://www.hoteles-silken.com/es/hotel-amara-plaza-san-sebastian/,,+34 943 464 600,info@hoteles-silken.com,,
85305,Rigat Park & Spa Hotel,1 Avinguda America,Lloret de Mar,,17310,210,41.695214,2.833118,0,,,+34 972 365 200,,,
85259,Hotel Sant Cugat,2 Calle Cesar Martinell,Sant Cugat del Valles,,100,210,41.47098,2.085902,0,,,+34 935 442 670,,,
85063,Tecnoparc,"Avinguda Bellissens, 42",Reus,Tarragona,43204,210,41.1436795,1.12898259999997,0,http://www.amersam.com,Entrance to the left of the ramp of access to the underground car park of the Fira. Open 24 hours.,+34 977 300 006,amersam@amersam.com,,
84787,El Corte Ingles Sanchinarro,1 - 1a Planta Color Amarillo Calle Margarita de Parma,Madrid,,28050,210,40.49766,-3.661081,0,,,+34 913 848 200,,,
84612,El Corte Ingles Goya,76 - 1a Planta Click & Car Calle de Goya,Madrid,,28009,210,40.424557,-3.673235,0,,,+34 915 766 139,,,
84497,El Corte Ingles Diagonal,617 - 1a Planta Avenida Diagonal,Barcelona,,8028,210,41.387028,2.128863,0,,,+34 933 667 100,,,
84494,Hotel Palafox,S/N Calle Marques Casa Jimenez,Zaragoza,,50004,210,41.65042,-0.885434,0,,,+34 976 23 77 00,,,
84466,La Costa Beach & Golf Resort,3 Avenida Arenales de Mar,Platja de Pals,,17256,210,41.995598,3.197455,0,,,+34 972 66 77 40,,,
84428,El Corte Ingles Bilbao,Gran Vía 7-9,Bilbao,Bilbao,48001,210,43.260989,-2.929411,0,,,+34 944 253 500,,,
84412,Terra Remota,CR. Capmany,Els Tallats Km 6,Sant Climent Sescebes,17751,210,42.36446,2.951688,0,,,+34 972 193 727,,,
84409,Paradores de Alcala de Henares,8 Calle Colegios,Alcala de Henares,,28801,210,40.481554,-3.361708,0,,,+ 34 918 880 330,,,
82701,Bodega Hotel Eguren Ugarte,Carretera A-124 Km 61,Paganos,Araba,01309,210,42.569385,-2.614332,0,,,+34 945 600 766,,,
82567,Fairmont Barcelona,661-671 Avda. Diagonal,Barcelona,,8028,210,41.381462,2.10937232,0,,,+34 93 364 40 40,,,
82117,Hotel Cullera Holiday,27 Avenida del Raco,Cullera,,46400,210,39.17723834,-0.2426217052,0,,,+34 961 731 555,,,
82037,Hotel Monument Mas Passamaner - Spa & Restaurant,52 Cami de la Serra,La Selva del Camp,,43470,210,41.18652,1.160087,0,,,+34 977 766 333,,,
82019,Circuit de Barcelona-Catalunya,S/N Camino Mas Moreneta,Montmelo,,8160,210,41.57014,2.258753,0,,,+34 93 571 97 00,,,
82016,Bodegas Torres Visitors Centre,Finca el Maset S/N,Pacs del Penedes,,08796,210,41.349488,1.666273,0,,,+34 938 177 487,,,
80429,Hotel Intercontinental Madrid,49 Paseo de la Castellana,Madrid,,28046,210,40.436415,-3.690211,0,,,+34 917 00 73 00,,,
80424,Hotel Carlos Iii,Carretera de Sant Carles A Alcanar Km 4, Alcanar,Tarragona,43530,210,40.582393,0.556056,0,,,+34 977 73 70 42,,,
80407,Villa Padierna Palace Hotel,Villa Padierna Palace Hotel,Bel-Air,Málaga,29679,210,36.476715,-5.053016,0,,,+34 902 20 06 76,,,
80391,Hotel H10 Andalucia Plaza,Calle Violetas S/N,Puerto Banús,,29660,210,36.489508,-4.961662,0,,,+34 952 812 000,,,
80321,Hotel Restaurante Atalaia,69 Ventas Auzoa,Irun,,20305,210,43.322415,-1.833031,0,,,+34 943 629 433,,,
80305,"Parador de Cadiz - ""hotel Atlantico""",9 Avenida Duque de Najera,Cadiz,,11002,210,36.535022,-6.305651,0,,,+34 956 226 905,,,
80265,Hilton Madrid Airport,2 Avenida de la Hispanidad,Madrid,,28042,210,40.451867,-3.585918,0,,,+34 911 534 000,,,
80236,Hotel Spa Acevi Val d'Aran,20 Batlle Calbeto I Barra,Viella,,25530,210,42.705476,0.795908,0,,,+34 973 64 32 33,,,
80228,Hotel Hospes Amerigo,7 Calle Rafael Altamira,Alicante,Alicante,03002,210,38.344504,-0.482544,0,,,+34 965 146 570,,,
80151,Torre del Remei,2 Cami del Remei,Bolvir,,17539,210,42.420229,1.891444,0,,,+34 972 140 182,,,
80136,Hotel Hospes Palau de la Mar,14 Avinguda de Navarro Reverter,Valencia,,46004,210,39.470993,-0.366654,0,,,+34 963 162 884,,,
80129,Hotel Vincci Selección Posada del Patio,7 Pasillo de Sta. Isabel,Malaga,,29005,210,36.720374,-4.424965,0,,,+34 951 001 020,,,
80118,Westin la Quinta,Urbanizacion la Quinta Golf,Marbella,,29660,210,36.513399,-4.994897,0,,,+34 952 76 20 00,,,
80067,Hotel Las Arenas Balneario Resort,22 Carrer d'Eugénia Viñes,Valencia,,46011,210,39.466282,-0.324696,0,,,+34 963 120 600,,,
80055,Parador Lerma,Plaza Mayor N1,Lerma,,9340,210,42.025776,-3.754663,0,,,+34 947 177 110,,,
80053,Hotel Santos Nelva,5 Avenida Primero de Mayo,Murcia,,30006,210,37.98975,-1.116793,0,,,+34 968 060 200,,,
80045,Hotel Hospes Maricel & Spa Mallorca,11 Carretera Andratx,Cas Català,Mallorca,07181,210,39.547341,2.596375,0,,,+34 971 707 744,,,
80030,Hotel Doña Monse,75 Avenida de Orihuela,Torrevieja,,03186,210,37.965371,-0.733262,0,,,+34 96 679 86 65,,,
79978,Parador de Turismo de Salamanca,2 Calle Teso de la Feria,Salamanca,,37008,210,40.953004,-5.67238,0,,,+34 923 192 082,,,
79933,Palacio de los Patos SL,1 Solarillo de Gracia,Granada,,18002,210,37.172496,-3.603465,0,,,+34 958 535 790,,,
79894,Jumeirah Port Soller Hotel & Spa,Calle Belgica S/N,Port de Soller,,07108,210,39.802505,2.6961,0,,,+34 971 637 888,,,
79860,Hotel Hesperia Madrid,57 Paseo de la Castellana,Madrid,,28046,210,40.438894,-3.691474,0,,,+34 912 108 800,,,
79759,Hotel Claridge,6 Plaza Conde de Casal,Madrid,,28007,210,40.406371,-3.669528,0,,,+34 915 519 400,,,
79712,Hotel Vincci Envia Golf,Avenida de la Envia,Valle de la Envía,,04727,210,36.836896,-2.618703,0,,,+34 950 181 100,,,
79700,Hotel Hospes Las Casas del Rey de Baeza,2 Plaza Jesus de la Redencion,Sevilla,,41003,210,37.391986,-5.986184,0,,,+34 954 561 496,,,
79699,Aparcamiento Plaza de Euskadi,Aparcamiento Plaza de Euskadi,Bilbao,,48009,210,43.267679,-2.937598,0,,,+34 944 423 343,,,
79669,Camping Les Medes,"Paratge del camp de l'Arbre, sn",L'Estartit,Girona,17258,210,42.042842215811014,3.1846782925903305,0,http://www.campinglesmedes.com,"ENG: The recharging point is located inside the camping in one of the paid parking.
CAT: El punt de recàrrega es troba ubicat dins del càmping en un dels aparcaments de pagament.
ESP: El punto de recarga se encuentra ubicado dentro del el camping en uno de los aparcamientos de pago.",+34 972 75 18 05,info@campinglesmedes.com,,
79616,Occidental Bilbao,40 Avenida Zumalacarregui,Bilbao,,48006,210,43.257504,-2.912844,0,,,+34 944 124 300,,,
79598,La Pleta By Rafael Hoteles,S/N Ctra. Baqueira A Beret,Baqueira,,25598,210,42.703118,0.934999,0,,,+34.973.64.55.50,,,
79576,"Hotel Granada Palace, Suite Business & Spa",Calle Diego de Siloe S/N,Cájar,Granada,18193,210,37.138707,-3.569028,0,,,+34 958 301 222,,,
79392,Gran Hotel Domine,61 Alameda Mazarredo,Bilbao,,48009,210,43.267523,-2.933754,0,,,+34 944253300,,,
79382,Valbusenda Hotel Bodega & Spa,S/N Ctra. de Toro-Peleagonzalo,Toro,,49800,210,41.483548,-5.495069,0,,,+34 980 699 573,,,
79347,Vincci Seleccion Estrella del Mar,Vincci Seleccion Estrella del Mar,Marbella,Málaga,29604,210,36.495434,-4.783951,0,,,+34 951 05 39 70,,,
79337,Urso Hotel & Spa,Calle Mejia Lequerica 8,Madrid,,28004,210,40.426818,-3.698358,0,,,+34 914 444 458,,,
