IsRecentlyVerified,DateLastVerified,ID,UUID,DataProviderID,OperatorID,UsageTypeID,UsageCost,AddressInfo,Connections,NumberOfPoints,GeneralComments,StatusTypeID,DateLastStatusUpdate,DataQualityLevel,DateCreated,SubmissionStatusTypeID
false,,99327,B388F258-E3F5-404B-B0F5-A27D373AF9FB,1,3279,4,\u20ac0/kWh,99673|Ajuntament d'Escorca|Parking Monasterio de Lluc|Lluc|Baleares|210|39.820809|2.884291|0,140350|25|50|2|32|230|7|10|1|140351|28|50|1|230|2.3|10|1,1,,50,2018-07-12T05:44:00Z,1,2018-01-25T18:58:00Z,200
false,,99326,F0C23B83-B482-47CF-971C-25E41ABFBC08,1,3279,4,\u20ac0/kWh,99672|Hotel Arbe|Hotel Arbe|Laranga Auzoa|Guipuzkoa|20830|210|43.304356|-2.363677|0,140348|25|50|2|32|400|22|20|1|140349|28|50|1|230|2.3|10|1,1,,50,2019-12-18T20:08:00Z,1,2018-01-25T18:58:00Z,200
false,,99325,07FF1CB5-956A-4A36-B8D0-62401D05CE38,1,3279,4,\u20ac0/kWh,99671|Ayuntamiento San Antonio ( Polideportivo Can Coix)|Ayuntamiento San Antonio ( Polideportivo Can Coix)|Sant Antoni de Portmany|07820|210|38.99492|1.308309|0,140347|25|50|2|32|230|7|10|1,1,,50,2019-12-18T20:07:00Z,1,2018-01-25T18:58:00Z,200
false,,99324,E3695BCC-948E-42B5-BC7E-F0FB94018CEA,1,3279,4,\u20ac0/kWh,99670|Ayuntamiento de Bunyola|Carrer de les Vinyetes 2|Bunyola|Baleares|210|39.697459|2.698502|0,140345|25|50|2|32|400|22|20|2|140346|28|50|1|230|2.3|10|2,2,Punto de Recarga no disponible por obras en el entorno,50,2018-10-29T09:28:00Z,1,2018-01-25T18:58:00Z,200
false,,99323,D50198AD-D9FD-48D7-BBF9-104BEB6CBDF0,1,3279,4,\u20ac0/kWh,99669|Aj Sant Lloren\u00e7 des Cardassar|Aj Sant Lloren\u00e7 des Cardassar|Sant Lloren\u00e7 des Cardassar|07530|210|39.609923|3.284206|0,140343|25|100|2|32|230|7|10|1|140344|28|100|1|230|2.3|10|1,1,,100,2019-12-18T20:07:00Z,1,2018-01-25T18:58:00Z,200
false,,99322,5F9BC671-CD52-411E-A812-03A9E7E7A106,1,3279,4,\u20ac0/kWh,99668|Ajuntament D\u2019alcoi-Bautista Sanz Domenech|Ajuntament D\u2019alcoi|Alcoi|Alicante|03804|210|38.706855|-0.469694|0,140341|25|100|2|16|230|4|10|1|140342|28|100|1|230|2.3|10|1,1,,100,2019-12-18T20:12:00Z,1,2018-01-25T18:57:00Z,200
false,,99321,32143EC1-CB73-4E5D-96D3-074871F28BF5,1,3279,4,\u20ac0/kWh,99667|Ayuntamiento Ses Salines|Avinguda Primavera Esquina Con C/ Pou d'En Verdera de la Col\u00f2nia de Sant Jordi|Ses Salines|Baleares|210|39.319881|2.991088|0,140339|25|50|2|32|400|22|20|3|140340|28|50|1|230|2.3|10|3,3,,50,2018-07-12T05:37:00Z,1,2018-01-25T18:57:00Z,200
false,,99320,ED0675BA-4ABD-4608-A5AC-A30236DA132C,1,3279,4,\u20ac0/kWh,"99666|Inel|Av. del T\u00e8xtil, 67|Onteniente|Valencia|46870|210|38.830947|-0.575768|0",140337|25|50|2|16|230|4|10|1|140338|28|50|1|230|2.3|10|1,1,,50,2018-07-12T05:29:00Z,1,2018-01-25T18:57:00Z,200
false,,99319,CC22E9DF-35C2-420B-ADFB-5FA7C8B2D868,1,3279,4,\u20ac0/kWh,99665|Camp Futbol Bunyola|Campo de F\u00fatbol|Bunyola|Baleares|210|39.686749|2.698959|0,140335|25|50|2|32|230|7|10|1|140336|28|50|1|230|2.3|10|1,1,,50,2018-10-29T09:31:00Z,1,2018-01-25T18:57:00Z,200
false,,99318,71DDE2AD-B98F-464D-9132-4670B0DC7234,1,3279,4,\u20ac0/kWh,99664|Aguilar de Campoo|Barrio Jose Gomez Briz S/N|Aguilar de Campoo|Palencia|210|42.795425|-4.26558|0,140333|25|50|2|32|230|7|10|1|140334|28|50|1|230|2.3|10|1,1,,50,2018-07-12T05:45:00Z,1,2018-01-25T18:57:00Z,200
false,,99317,7DA86289-05E4-492B-880E-3B2865BFF508,1,3279,4,\u20ac0/kWh,99663|Apremie|Calle Industrias 2a|Arroyo de la Encomienda|Valladolid|210|41.625599|-4.773881|0,140331|25|50|2|32|230|7|10|1|140332|28|50|1|230|2.3|10|1,1,,50,2018-07-13T05:27:00Z,1,2018-01-25T18:57:00Z,200
false,,99316,3E216E7A-3BF3-43EA-953F-8BBF905C512E,1,3279,4,\u20ac0/kWh,99662|Universitat Polit\u00e8cnica de Val\u00e8ncia|Universitat Polit\u00e8cnica de Val\u00e8ncia|Alcoi|Alicante|03801|210|38.694349|-0.476981|0,140329|25|50|2|32|230|7|10|1|140330|28|50|1|230|2.3|10|1,1,,50,2019-12-18T20:11:00Z,1,2018-01-25T18:57:00Z,200
false,,99315,C8C5C8FC-16F0-4436-9A3B-49440EC1839F,1,3279,4,\u20ac0/kWh,99661|Aj Sant Lloren\u00e7 des Cardassar|Aj Sant Lloren\u00e7 des Cardassar|Sa Coma|07560|210|39.580984|3.372523|0,140327|25|75|2|32|230|7|10|2|140328|28|75|1|230|2.3|10|2,2,,75,2019-12-18T20:09:00Z,1,2018-01-25T18:57:00Z,200
false,,99314,E58F409E-0B46-48C6-B1FF-5B0C2BBC6AC3,1,3279,4,\u20ac0/kWh,99660|Biblioteca Can Picafort|Biblioteca Can Picafort|Can Picafort|07458|210|39.7701646|3.1438018|0,140326|25|50|2|32|400|22|20|1,1,,50,2019-12-18T20:16:00Z,1,2018-01-25T18:56:00Z,200
false,,99313,AD18CA0B-5E68-467A-8EC0-D41117202D6E,1,3279,4,\u20ac0/kWh,99659|Ayuntamiento de Moixent|Ayuntamiento de Moixent|Mogente|Valencia|46640|210|38.874123|-0.752036|0,140324|25|50|2|32|230|7|10|1|140325|28|50|1|230|2.3|10|1,1,,50,2019-12-18T20:15:00Z,1,2018-01-25T18:56:00Z,200
false,,99312,BE06B48F-2A87-43C4-BDD4-4021F60AD6D8,1,3279,4,\u20ac0/kWh,99658|Ajuntament D\u2019alcoi-Electronova Alcoy|Ajuntament D\u2019alcoi|Alcoi|Alicante|03802|210|38.696341|-0.48446|0,140322|25|50|2|16|230|4|10|1|140323|28|50|1|230|2.3|10|1,1,,50,2019-12-18T20:14:00Z,1,2018-01-25T18:56:00Z,200
false,,99311,431B06AB-19BC-4AB5-A7DD-6726698A09DB,1,3279,4,\u20ac0/kWh,99657|Ayuntamiento San Antonio|Ayuntamiento San Antonio|Sant Antoni de Portmany|07820|210|38.978634|1.299041|0,140321|25|50|2|32|230|7|10|1,1,,50,2019-12-18T20:14:00Z,1,2018-01-25T18:56:00Z,200
false,,99310,9D89E70D-36AA-4148-A758-412A7F44BA2A,1,3279,4,\u20ac0/kWh,99656|Satem|Satem|Vila-seca|Tarragona|46147|210|41.115743|1.148285|0,140319|25|50|2|32|400|22|20|1|140320|28|50|1|230|2.3|10|1,1,L-V de 08:00 h a 15:00 h. D\u00edas festivos no disponible.,50,2019-12-18T20:13:00Z,1,2018-01-25T18:56:00Z,200
false,,99309,ADD7D91F-2CC7-4DBF-AE68-3C7F16920CAC,1,3279,4,\u20ac0/kWh,99655|Salinas de Pamplona|Salinas de Pamplona|Navarre|31110|210|42.753025|-1.64973|0,140317|25|50|2|16|230|4|10|1|140318|28|50|1|230|2.3|10|1,1,,50,2018-08-02T05:39:00Z,1,2018-01-25T18:56:00Z,200
false,,99308,B07E970B-C28A-46CE-9DBC-A56F3A026CE3,1,3279,4,\u20ac0/kWh,99654|Ayuntamiento la Pobla de Vallbona|Ayuntamiento la Pobla de Vallbona|a Pobla de Vallbona|46185|210|39.590623|-0.550021|0,140316|25|50|2|32|400|22|20|1,1,Uso privado para usuarios del Ayuntamiento de La Pobla De Vallbona.,50,2019-12-18T20:12:00Z,1,2018-01-25T18:56:00Z,200
false,,99307,16243A4C-E6A4-474C-83AF-7AB7C641D88D,1,3279,4,\u20ac0/kWh,99653|Ayuntamiento San Antonio|Paseo de la Mar N\u00ba6|SAN ANTONIO|Baleares|210|38.978643|1.301133|0,140315|25|50|2|32|230|7|10|1,1,,50,2018-07-12T05:28:00Z,1,2018-01-25T18:56:00Z,200
false,,99306,4C79D4E6-D3B0-4636-9E4D-E522676270BC,1,3279,4,\u20ac0/kWh,99652|Titsa. Intercambiador Laguna|Titsa. Intercambiador Laguna|San Crist\u00f3bal de la Laguna|Tenerife|38205|210|28.480509|-16.317005|0,140313|25|100|2|32|230|7|10|1|140314|28|100|1|230|2.3|10|1,1,,100,2019-12-18T20:12:00Z,1,2018-01-25T18:56:00Z,200
false,,99305,9A686317-9741-4881-B3B0-399847FA6755,1,3279,4,\u20ac0/kWh,99651|Ayto. San Antonio (estaci\u00f3n de Autobuses)|Ayto. San Antonio (estaci\u00f3n de Autobuses)|Sant Antoni de Portmany|07820|210|38.981509|1.307343|0,140312|25|50|2|32|230|7|10|1,1,,50,2019-12-18T20:19:00Z,1,2018-01-25T18:55:00Z,200
false,,99304,4617A28E-3049-4EEE-93CB-9660CEACA6A2,1,3279,4,\u20ac0/kWh,99650|Mercado Central Melilla|Mercado Central Melilla|Melilla|Melilla|52002|210|35.295436|-2.943817|0,140310|25|100|2|32|400|22|20|1|140311|28|100|1|230|2.3|10|1,1,,100,2019-12-18T20:18:00Z,1,2018-01-25T18:55:00Z,200
false,,99303,85D63940-E0E3-4F40-B3F4-747945C4BB6D,1,3279,4,\u20ac0/kWh,99649|Electricidad Soma|Electricidad Soma|Torrefarrera|Lleida|25123|210|41.66575|0.603478|0,140308|25|50|2|32|230|7|10|1|140309|28|50|1|230|2.3|10|1,1,,50,2019-12-18T20:18:00Z,1,2018-01-25T18:55:00Z,200
false,,99302,7C762701-B744-4221-A219-60D825C2FE23,1,3279,4,\u20ac0/kWh,99648|Ajuntament de Deia|Ajuntament de Deia|Dei\u00e0|07179|210|39.750131|2.647158|0,140306|25|50|2|32|400|22|20|1|140307|28|50|1|230|2.3|10|1,1,,50,2019-12-18T20:18:00Z,1,2018-01-25T18:55:00Z,200
false,,99301,95C9D8A8-015C-4E00-8450-5D2EF70F487A,1,3279,4,\u20ac0/kWh,99647|Aparcament 2 Valldemossa|Aparcament 2 Valldemossa|Valldemossa|07170|210|39.711042|2.621456|0,140304|25|50|2|32|400|22|20|1|140305|28|50|1|230|2.3|10|1,1,,50,2019-12-18T20:17:00Z,1,2018-01-25T18:55:00Z,200
false,,99300,531EBD5A-4196-4755-8765-8C653BD49A94,1,3279,4,\u20ac0/kWh,99646|Parking Restaurante Sonamar|Parking Restaurante Sonamar|Son Amar|07193|210|39.66321|2.677356|0,140302|25|50|2|32|400|22|20|1|140303|28|50|1|230|2.3|10|1,1,"Solo para clientes, solicitar tarjetas en el restaurante",50,2019-12-18T20:16:00Z,1,2018-01-25T18:55:00Z,200
false,,99299,00BF26F1-741F-49B3-AF94-AB38C3DA77F8,1,3279,4,\u20ac0/kWh,99645|Aparcamiento Urbanizaci\u00f3n de Santo Tomas|Aparcamiento en la Urba. de Santo Tomas Parcela 4h Y 5h 07749|Es Migjorn Gran|Baleares|4507749|210|39.915402|4.039711|0,140300|25|100|2|32|230|7|10|1|140301|28|100|1|230|2.3|10|1,1,,100,2018-05-08T05:54:00Z,1,2018-01-25T18:55:00Z,200
false,,99298,54B53E94-A426-474F-A387-900368E38170,1,3279,4,\u20ac0/kWh,99644|Femete|Calle Mazo|Santa Cruz de Tenerife|38008|210|28.456881|-16.301479|0,140298|25|50|2|32|230|7|10|1|140299|28|50|1|230|2.3|10|1,1,,50,2018-10-29T09:30:00Z,1,2018-01-25T18:55:00Z,200
false,,99297,4785989C-1FBB-440C-81A4-7E29A5DAD095,1,3279,4,\u20ac0/kWh,99643|Ajuntament de Sencelles|Ajuntament de Sencelles|Biniali|07143|210|39.639568|2.86045|0,140296|25|50|2|32|230|7|10|1|140297|28|50|1|230|2.3|10|1,1,,50,2019-12-18T20:16:00Z,1,2018-01-25T18:55:00Z,200
false,,99296,4177A086-ECFF-4813-ADDE-8551192332EC,1,3279,4,\u20ac0/kWh,99642|Electricidad Juan Bernabeu|Electricidad Juan Bernabeu|Ibi|Alicante|03440|210|38.612524|-0.588866|0,140294|25|50|2|32|230|7|10|1|140295|28|50|1|230|2.3|10|1,1,Solicitar acceso con anterioridad escribiendo a: info@grupobernabeu.com,50,2019-12-18T20:20:00Z,1,2018-01-25T18:54:00Z,200
false,,99295,61AD41EF-C077-4B7F-BD83-E70255580681,1,3279,4,\u20ac0/kWh,99641|Hotel Hard Rock|Avenida Adeje 300|Playa Paraiso|Adeje|Santa Cruz de Tenerife|38670|210|28.121219|-16.77546|0,140292|25|0|2|32|400|22|20|3|140293|28|0|1|230|2.3|10|8|140465|25|0|2|32|230|7|10|5,8,Punto de recarga ubicado en la primera planta,50,2018-07-13T05:28:00Z,1,2018-01-25T18:54:00Z,200
false,,99294,A2642B5C-7F80-4A87-9064-77245F58B488,1,3279,4,\u20ac0/kWh,99640|Ajuntament D\u2019alcoi-Enilec|Ajuntament D\u2019alcoi|Alcoi|Alicante|03803|210|38.700771|-0.479088|0,140290|25|100|2|16|230|4|10|1|140291|28|100|1|230|2.3|10|1,1,,100,2019-12-18T20:21:00Z,1,2018-01-25T18:48:00Z,200
false,,99293,DB22A31E-C7DD-483D-A3D6-13784D42AE03,1,3279,4,\u20ac0/kWh,99639|Ajuntament Sa Pobla|Pla\u00e7a del Mercat 61|SA POBLA|Baleares|07420|210|39.771219|3.027445|0,140288|25|50|2|32|230|7|10|2|140289|28|50|1|230|2.3|10|2,2,,50,2019-12-18T20:20:00Z,1,2018-01-25T18:48:00Z,200
false,,99292,E16BB6A3-8EF1-4049-9709-6A1832098215,1,3279,4,\u20ac0/kWh,99638|Bodegas Vivanco|Bodegas Vivanco|Briones|26330|210|42.53985|-2.778515|0,140286|25|50|2|32|400|22|20|1|140287|28|50|1|230|2.3|10|1,1,Consulte horarios disponibles en: http://vivancoculturadevino.es/img/uploads/files/horarios-2016.jpg,50,2019-12-18T20:30:00Z,1,2018-01-25T18:47:00Z,200
false,,99291,670900B2-1B2D-413A-8448-F1BB2456C9F6,1,3279,4,\u20ac0/kWh,99637|Can Dameto|Can Dameto|B\u00fager|07311|210|39.758878|2.982512|0,140285|25|50|2|32|400|22|20|1,1,,50,2019-12-18T20:28:00Z,1,2018-01-25T18:47:00Z,200
false,,99290,E10DF6EB-DA73-4576-B38A-70ADBCB3752F,1,3279,4,\u20ac0/kWh,99636|Estaci\u00f3n de Servicio Quintanar|C/ Pr\u00edncipe 170|Quintanar del Rey|Cuenca|210|39.333848|-1.928957|0,140283|25|50|2|32|400|22|20|1|140284|28|50|1|230|2.3|10|1,1,,50,2018-07-13T05:28:00Z,1,2018-01-25T18:47:00Z,200
false,,99289,420C0D07-41CA-4A41-820A-008E16F59C45,1,3279,4,\u20ac0/kWh,99635|Ajuntament Ontinyent-Paduana|Ajuntament Ontinyent|Ontinyent|Valencia|46870|210|38.826015|-0.603576|0,140281|25|50|1|32|230|2.3|10|1|140282|28|50|1|230|2.3|10|1,1,,50,2019-12-18T20:27:00Z,1,2018-01-25T18:47:00Z,200
false,,99288,B9218959-C788-4460-82B9-E8C5E9EDC1F3,1,3279,4,\u20ac0/kWh,99634|Ayuntamiento de Falces|Ayuntamiento de Falces|Falces|Navarra|31370|210|42.387784|-1.793834|0,140279|25|100|2|16|230|4|10|1|140280|28|100|1|230|2.3|10|1,1,,100,2019-12-18T20:26:00Z,1,2018-01-25T18:47:00Z,200
false,,99287,F41C80CE-144E-4C7A-AAF9-81E379E1BFAB,1,3279,4,\u20ac0/kWh,99633|Camp Futbol Alar\u00f3|Camp Futbol Alar\u00f3|Alar\u00f3|07340|210|39.702567|2.794149|0,140278|25|50|2|32|400|22|20|1,1,,50,2019-12-18T20:23:00Z,1,2018-01-25T18:47:00Z,200
false,,99286,2DAF6B21-1F73-4C6C-B236-89C9DAD436FA,1,3279,4,\u20ac0/kWh,99632|Electrotecnia Monrabal|Pi Blanc N\u00ba3 Valencia|VALENCIA|Valencia|210|39.431379|-0.380577|0,140276|25|50|2|32|230|7|10|1|140277|28|50|1|230|2.3|10|1,1,,50,2018-07-12T05:36:00Z,1,2018-01-25T18:47:00Z,200
false,,99285,0F54DCAE-BCBE-4D47-8B50-8179FDB3F13F,1,3279,4,\u20ac0/kWh,99631|Poliesportiu Bunyola|Poliesportiu Bunyola|Caubet|07110|210|39.68685|2.700474|0,140274|25|50|2|16|230|4|10|1|140275|28|50|1|230|2.3|10|1,1,,50,2019-12-18T20:22:00Z,1,2018-01-25T18:47:00Z,200
false,,99284,EB15F17B-6E1D-4098-A133-5409A7F2D5E0,1,3279,4,\u20ac0/kWh,99630|Aparcament 3 Valldemossa|Aparcament 3 Valldemossa|Valldemossa|07170|210|39.711384|2.621946|0,140272|25|50|2|32|400|22|20|1|140273|28|50|1|230|2.3|10|1,1,,50,2019-12-18T20:22:00Z,1,2018-01-25T18:47:00Z,200
false,,99283,24D43E07-CB29-4B0C-96DB-8FDBCB72761E,1,3279,4,\u20ac0/kWh,99629|Ayuntamiento de Son Servera|Ayuntamiento de Son Servera|Cala Millor|07560|210|39.60424|3.379626|0,140270|25|50|2|32|230|7|10|1|140271|28|50|1|230|2.3|10|1,1,,50,2019-12-18T20:21:00Z,1,2018-01-25T18:47:00Z,200
false,,99282,685F3D71-19EA-4732-9E6C-A97F5C0A6FC8,1,3279,4,\u20ac0/kWh,99628|Ajuntament d'Inca|Ajuntament d'Inca|Inca|07300|210|39.720875|2.907357|0,140268|25|50|2|32|400|22|20|2|140269|28|50|1|230|2.3|10|2,2,,50,2019-12-18T20:31:00Z,1,2018-01-25T18:46:00Z,200
false,,99243,DC9C0A50-8EDA-46A2-9979-94C9626FFCB9,1,1,0,Call to find out,"99589|REYSE Automatizacion|Calle Polonia, 180|Cordoba|Cordoba|14014|210|37.8983061|-4.73520929999995| 957 41 87 19|info@reyse-automatizacion.com|Open weekdays, according to REYSE's schedule. It's recommended to contact before going (by phone or email). |http://www.reyse-automatizacion.com|0",140207|25|50|2|10|400|7|1,1,Free parking.,50,2018-01-25T16:16:00Z,1,2018-01-24T17:36:00Z,200
false,,99240,96A8E17A-4316-4EFD-B18D-0746D96597E0,1,1,1,Free,"99586|Intercambiador de Santa Cruz|Av. Tree de Mayo|Santa Cruz de Tenerife|210|28.4596001988361|-16.2532721524985|Entering at the roundabout between Av. Tres de Mayo & Calls Fomento, the charging points are at the end of the first parking row. Look for the blue wall|0",140203|13|50|2|10|6|140204|25|50|2,6,,50,2018-01-25T19:24:00Z,1,2018-01-24T11:30:00Z,200
false,,99239,3D97E228-EA75-498D-9A9E-7630A3394060,1,3279,4,\u20ac0/kWh,"99585|Fenie 0168|Av. Alfonso X El Sabio, 27|Alicante|Alicante|03001|210|38.3467361|-0.48827689999996|900215470|info@fenieenergia.es|Available 24 hours. Can reserve through the Fenie app. 2 hour time limit.|http://recarga.fenieenergia.es|0",140201|28|100|1|10|230|2.3|10|1|140202|25|100|2|32|230|7|10|1,1,"Free parking, free charging.",50,2020-10-29T08:24:00Z,1,2018-01-24T12:57:00Z,200
false,,99238,4BDDE50E-FD66-49B2-995A-4E6B898BE85B,1,1,5,0.38 \u20ac/kWh,"99584|Hotel Restaurante Segobriga|A-3, Km 111|Huete|Cuenca|16440|210|39.9029901|-2.71536400000002|Manager: + 34917498091 |Rest: +34969130027|solari@solari-ltd.com|Take exit 111 of the A3. There is a wide range of services for users. The EV service station is equipped with semi-rapid charger (three-phase AC). Open 24 hours. Can reserve by email. Contact: info@solari-ltd.com. Can make a reservation and guarantee the availability of charging. You can also make reservations for other services such as catering, accommodation and purchasing specific things for EVs.|http://www.solari-ltd.com/|0",140199|25|2|32|230|22|20|2|140200|28|2|16|230|3.7|20|2,2,Free parking. Adaptors for Tesla vehicles are available. Time is unlimited as long as there are no pending reservations.,50,2018-01-25T16:17:00Z,1,2018-01-24T10:57:00Z,200
false,,99237,5898E3BF-F72D-4A62-AB4D-5BE2E4DB838D,1,3279,4,\u20ac0/kWh,99583|Ayuntamiento Carri\u00f3n de los Condes|Plaza Condes de Carri\u00f3n|Carri\u00f3n de los Condes|Palencia|34120|210|42.3375321|-4.60450500000002|Available to use 24 hours. Can reserve through the Fenie app.|http://recarga.fenieenergia.es/punto-recarga/0080|0,140197|28|50|1|12|230|2.3|10|1|140198|25|50|2|32|400|22|20|1,1,Free charging.,50,2018-07-29T05:36:00Z,1,2018-01-24T10:26:00Z,200
false,,99236,E4C31F2F-F60D-4290-88ED-6566DBF0659D,1,3283,4,Free with MELIB card,"99582|Sant Miquel|Carrer de Sant Miquel, 77|Palma|Illes Balears|07002|210|39.5766655|2.65213410000001| 900705900|Contact: Ajuntament de Palma. Cannot reserve, no time limit. Requires MELIB card to activate.|0",140195|25|2|32|400|7.4|2|140196|28|2|12|230|2.76|4,4,"Free parking, free charging.",50,2018-01-25T16:19:00Z,1,2018-01-24T10:18:00Z,200
false,,99188,E724D11D-1025-4E10-95AA-3CDF2C506A85,1,1,0,Free,"99534|Rossell\u00f3 Parking|Carrer del Rossell\u00f3, 231|Barcelona|Barcelona|08008|210|41.3939345|2.15799979999997|Inside the parking lot, next to the central box. Cannot reserve.|0",140124|28|50|2|16|2.5|2,2,"Parking costs 3.06\u20ac/hour, but charging is free.",50,2018-01-28T21:18:00Z,1,2018-01-23T15:37:00Z,200
false,,99187,81B3160E-845F-4AA0-8CCF-5249CD673421,1,3283,4,Free with MELIB card,"99533|Mercat de l'Olivar|Carrer de Josep Tous i Ferrer, 7|Palma|Illes Balears|07002|210|39.5735348|2.65362470000002|Cannot reserve, no time limit. Contact: Ayuntamiento de Palma|0",140123|28|50|2|12|230|2.76|2,2,"Free parking, free charging. Need MELIB card to activate.",50,2018-01-25T16:20:00Z,1,2018-01-23T15:13:00Z,200
false,,98086,26F447B2-8C2A-415E-961D-FCAF923D43FD,1,23,7,,98432|Arantza Hotela|Aientsa Auzoa 10|Arantza|Navarra|31790|210|43.189303|-1.743912|+ 34 654 318 949|0,138995|30|50|2|16|400|11|20|1,1,"1 Tesla Connector, up to 11kW.Available by reservation only. Please call ahead.",50,2020-08-17T12:13:00Z,1,2018-01-21T17:46:00Z,200
false,,97934,DE20D32D-DC8C-4EF9-A562-DBDE27891EA6,1,23,7,,98280|Hotel Senator Mar Menor Golf & Spa Resort|Avda Principe Felipe 44|Los Alc\u00e1zares|Murcia|30710|210|37.728105|-0.870221|+34 968 583 060|0,138842|30|50|2|32|230|17|20|1,2,"1 Tesla Connector, up to 17kW.Available by reservation only. Please see front desk.",50,2020-08-17T12:08:00Z,1,2018-01-21T17:02:00Z,200
false,,97617,89F7A9BE-BAFD-4495-B06A-8865B25F3B0F,1,23,4,\u20ac0.29/kWh; Otras tarifas posibles para los coches antiguos,97963|Rivabellosa Supercharger|Poligono Industrial Arasur|Rivabellosa|09200|210|42.701175|-2.91944|0,138525|27|50|3|120|30|8|181864|33|0|3|120|30|8,8,"Charging8 Superchargers, available 24/7, up to 120kW",50,2020-08-17T12:11:00Z,1,2018-01-21T15:54:00Z,200
false,,97484,E005165D-626F-4674-809C-3FE316E57D91,1,23,4,,97830|Marjal Costa Blanca Camping & Resort|Ap-7|Salida 730|Crevillent|3330|210|38.181078|-0.811185|+34 965 48 49 45|0,138391|30|50|2|32|230|17|20|1,1,"1 Tesla Connector, up to 17kW.Available for customers. Please see front desk.",50,2020-08-17T12:02:00Z,1,2018-01-21T15:33:00Z,200
false,,97377,D8884CDB-3517-4945-8886-59DF95930EFD,1,23,4,,97723|Hotel H10 Puerta de Alcal\u00e1|Calle de Alcala 66|Madrid|Madrid|28009|210|40.4221803433862|-3.68110131093329|+34 91 435 10 60|0,138284|30|50|2|32|230|7|10|1,1,"1 Tesla Connector, up to 7kW.Available for customers. Please see front desk.",50,2020-08-17T12:14:00Z,1,2018-01-21T15:16:00Z,200
false,,97318,F4BDA605-DC7F-4126-9A73-B5DF0B12D6E3,1,1,0,Free,"97664|Ses Salines City Hall|Carrer la Pau, 2|Ses Salines|Illes Balears|07640|210|39.3395373|3.05372710000006|Contact: Ajuntament de ses Salines|0",138210|28|2|16|230|3.3|2|138211|25|2|32|230|7.4|2,2,"Free parking, free charging.",50,2018-01-18T13:53:00Z,1,2018-01-17T15:52:00Z,200
false,,97317,AA5B1E82-BF83-4A7C-9879-A9246E98218B,1,3279,0,,"97663|Football Field Es Migjorn|Av. de la Mar, 2B|Es Migjorn Gran|Illes Balears|07749|210|39.9453012|4.05034230000001| +34 900 21 54 70|Cannot reserve. Contact: Ajuntament des Migjorn Gran|https://recarga.fenieenergia.es/|0",138208|25|2|32|230|7.2|1|138209|28|2|16|230|3.6|1,1,,50,2018-01-18T13:54:00Z,1,2018-01-17T11:22:00Z,200
false,,97316,00B3D502-6870-4F17-A967-1D8586644EB9,1,91,4,IBIL fee,"97662|Valle de Mena City Hall|Calle F\u00e9lix Rodr\u00edguez de la Fuente, 2L|Villasana de Mena|Burgos|09580|210|43.0982156|-3.28339630000005|Open 24 hours.|https://www.ibil.es/index.php/es/|0",138206|25|230|1|138207|25,2,Free parking. Charging here requires the IBIL card.,50,2018-01-18T13:54:00Z,1,2018-01-17T11:08:00Z,200
false,,97315,8B4AD974-6128-47CB-8EC1-92D3BD7727EF,1,1,0,Free,"97661|Mercadel Theatre|Carrer Lepanto, 4|Es Mercadal|Illes Balears|07740|210|39.9864228|4.0926101|Contact: Ajuntament des Mercadal|0",138203|28|1|10|230|2.3|2|138204|25|2|32|230|7.4|1|138205|25|2|32|400|22|1,2,"Free parking, free charging. Can reserve through their app.",50,2018-01-18T13:55:00Z,1,2018-01-17T11:02:00Z,200
false,,97314,BF076001-420C-4E06-942E-CFE9474E8381,1,1,0,Free,97660|Carrer del Rosari|Carrer del Rosari 25|Fornells|Illes Balears|07748|210|40.0547891|4.12965439999994|Contact: Ajuntament des Mercadal|0,138200|28|1|10|230|2.3|2|138201|25|2|32|230|7.4|1|138202|25|2|32|400|22|1,2,"Free parking, free charging.",50,2018-01-18T14:25:00Z,1,2018-01-17T10:58:00Z,200
false,,97273,B026950B-9E8A-4458-A28C-95B1C280140C,1,1,0,,"97619|Petra|Carrer Romeria, 2|Petra|Illes Balears|07520|210|39.6087576|3.11124389999998|Open 24 hours.|0",138143|28|2|16|200|3.5|1|138144|25|2|16|230|7.5|1,1,,50,2018-01-18T14:48:00Z,1,2018-01-15T16:05:00Z,200
false,,97272,7FA6C621-14B7-4B8F-9303-F012A6B36141,1,1,4,,"97618|Eivissa Council|Carrer de l' Arxiduc Llu\u00eds Salvador, 3|Ibiza|Islas Baleares|07800|210|38.9076277|1.42767630000003|Open 24 hours.|0",138141|28|2|13|230|2.8|1|138142|25|2|32|400|22|1,1,Works with MELIB card or Fenie Energia card. Can reserve through their app.,50,2018-01-17T09:11:00Z,1,2018-01-15T16:01:00Z,200
false,,97271,28B4DBD2-4C06-476A-9071-FC393ADDA874,1,1,0,Free,"97617|Manacor|Pla\u00e7a del Rector Rub\u00ed, 1|Manacor|Illes Balears|07500|210|39.5688493|3.21127669999998|Open 24 hours.|0",138139|28|2|16|230|3.49|1|138140|25|2|32|230|7.3|1,1,"Free parking, free charging.",50,2018-01-19T15:22:00Z,1,2018-01-15T15:52:00Z,200
